,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,lokator_dzielnica,ulica,lokator_ulica,geo_location,rodzaj,point,latitude,longitude,altitude
8054,Stylowy apartament w centrum Krakowa,: Stare Miasto,1.0,462 405 zł,31.89,14500.0,https://www.otodom.pl/oferta/stylowy-apartament-w-centrum-krakowa-ID41w7p.html#0152a09993,2019-07-15 14:38:35.684289,"Krakow , : Stare Miasto",Krakowa,Kraków Krakowa,"Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska",ulica,"(50.0707757, 19.9248071, 0.0)",50.0707757,19.9248071,0.0
8055,Do sprzedania lokal mieszkalny 74m^2 / Mogilska,: Śródmieście,2.0,685 000 zł,74.0,9257.0,https://www.otodom.pl/oferta/do-sprzedania-lokal-mieszkalny-74m2-mogilska-ID41w6X.html#0152a09993,2019-07-15 14:38:35.684289,"Krakow , : Śródmieście",Mogilska,Kraków Mogilska,"Mogilska, Osiedle Oficerskie, Grzegórzki, Kraków, województwo małopolskie, 31-546, Polska",ulica,"(50.0665972, 19.9689644, 0.0)",50.0665972,19.9689644,0.0
8063,Apartament   Białoruska   wysoki standard,": Podgórze Duchackie, Wola Duchacka",3.0,650 000 zł,70.0,9286.0,https://www.otodom.pl/oferta/apartament-bialoruska-wysoki-standard-ID41w6I.html#af9a30ba0a,2019-07-15 14:38:36.690006,"Krakow , : Podgórze Duchackie, Wola Duchacka",Białoruska,Kraków Białoruska,"Białoruska, Wola Duchacka Wschód, Podgórze Duchackie, Kraków, województwo małopolskie, 30-659, Polska",ulica,"(50.0175041, 19.9643902, 0.0)",50.0175041,19.9643902,0.0
8068,Kraków – Stare Miasto –   Rajska – 24 m2,: Stare Miasto,1.0,499 000 zł,24.0,20792.0,https://www.otodom.pl/oferta/krakow-stare-miasto-ul-rajska-24-m2-ID41w0W.html#af9a30ba0a,2019-07-15 14:38:36.690508,"Krakow , : Stare Miasto",Rajska,Kraków Rajska,"Rajska, Piasek, Stare Miasto, Kraków, województwo małopolskie, 31-124, Polska",ulica,"(50.0647836, 19.9297571, 0.0)",50.0647836,19.9297571,0.0
8071,Kawalerka do odświeżenia ! Meissnera,: Śródmieście,1.0,205 000 zł,23.0,8913.0,https://www.otodom.pl/oferta/kawalerka-do-odswiezenia-meissnera-ID41uXi.html#af9a30ba0a,2019-07-15 14:38:36.691009,"Krakow , : Śródmieście",Meissnera,Kraków Meissnera,"Meissnera, Wieczysta, Prądnik Czerwony, Kraków, województwo małopolskie, Polska",ulica,"(50.0747583, 19.979541765513375, 0.0)",50.0747583,19.979541765513375,0.0
8080,2 pokojowe mieszkanie 37m2 1 piętro Stachiewicza,: Krowodrza,2.0,310 000 zł,37.29,8313.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-37m2-1-pietro-stachiewicza-ID41uUJ.html#af9a30ba0a,2019-07-15 14:38:36.692012,"Krakow , : Krowodrza",Stachowicza,Kraków Stachowicza,"Michała Stachowicza, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-103, Polska",ulica,"(50.0552789, 19.9221976, 0.0)",50.0552789,19.9221976,0.0
8086,Os. Jagiellońskie 2 pokojowe na I piętrze,: Bieńczyce,2.0,304 000 zł,42.5,7153.0,https://www.otodom.pl/oferta/os-jagiellonskie-2-pokojowe-na-i-pietrze-ID41uRh.html#af9a30ba0a,2019-07-15 14:38:36.692513,"Krakow , : Bieńczyce",Jagiellońskie,Kraków Jagiellońskie,"Uniwersytet Jagielloński, Gołębia, Stare Miasto, Kraków, województwo małopolskie, 31-007, Polska",ulica,"(50.06165525, 19.93365859224709, 0.0)",50.06165525,19.93365859224709,0.0
8094,Bezpośrednio! Sprzedam mieszkanie   Langiewicza,: Prądnik Czerwony,2.0,418 000 zł,51.2,8164.0,https://www.otodom.pl/oferta/bezposrednio-sprzedam-mieszkanie-ul-langiewicza-ID41uPC.html#733bc83f5e,2019-07-15 14:38:37.453542,"Krakow , : Prądnik Czerwony",Langiewicza,Kraków Langiewicza,"Mariana Langiewicza, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-403, Polska",ulica,"(50.0801368, 19.946856, 0.0)",50.0801368,19.946856,0.0
8095,2 pokojowe  balkon  nowe  Prokocim,: Bieżanów-Prokocim,2.0,230 000 zł,28.0,8214.0,https://www.otodom.pl/oferta/2-pokojowe-balkon-nowe-prokocim-ID41uPu.html#733bc83f5e,2019-07-15 14:38:37.453542,"Krakow , : Bieżanów-Prokocim",Prokocimia,Kraków Prokocimia,"Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",ulica,"(50.0226748, 19.9921741, 0.0)",50.0226748,19.9921741,0.0
8098,Plac Na Groblach,: Stare Miasto,3.0,930 000 zł,85.0,10941.0,https://www.otodom.pl/oferta/plac-na-groblach-ID417gf.html#24f2434338,2019-07-17 15:24:42.596886,"Krakow , : Stare Miasto",Groblach,Kraków Groblach,"Plac Na Groblach, Nowy Świat, Stare Miasto, Kraków, województwo małopolskie, 31-101, Polska",ulica,"(50.0561004, 19.9320048, 0.0)",50.0561004,19.9320048,0.0
8099,Blisko uczelni AGH UP Bronowice Piastowska Lea,: Bronowice,1.0,322 422 zł,37.06,8700.0,https://www.otodom.pl/oferta/blisko-uczelni-agh-up-bronowice-piastowska-lea-ID41vSN.html#24f2434338,2019-07-17 15:24:42.596886,"Krakow , : Bronowice",Piastowska,Kraków Piastowska,"Piastowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-124, Polska",ulica,"(50.0718639, 19.9048041, 0.0)",50.0718639,19.9048041,0.0
8115,Chcimska  3 pokoje lub 3 kawalerki!,: Krowodrza,3.0,640 000 zł,75.78,8446.0,https://www.otodom.pl/oferta/chcimska-3-pokoje-lub-3-kawalerki-ID41zia.html#24f2434338,2019-07-17 15:24:42.598891,"Krakow , : Krowodrza",Chocimska,Kraków Chocimska,"Chocimska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-069, Polska",ulica,"(50.0678855, 19.9153965, 0.0)",50.0678855,19.9153965,0.0
8116,Nowe budownictwo  mieszkanie wykończone. Osiedle A,": Nowa Huta, Czyżyny",2.0,470 000 zł,54.0,8704.0,https://www.otodom.pl/oferta/nowe-budownictwo-mieszkanie-wykonczone-osiedle-a-ID41zhf.html#24f2434338,2019-07-17 15:24:42.598891,"Krakow , : Nowa Huta, Czyżyny",Osiedle,Kraków Osiedle,"Osiedle, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-587, Polska",ulica,"(50.0572333, 20.0151003, 0.0)",50.0572333,20.0151003,0.0
8121,Na sprzedaż 3 pokoje+oddzielna kuchnia  Ruczaj !!!,: Podgórze,3.0,569 500 zł,67.0,8500.0,https://www.otodom.pl/oferta/na-sprzedaz-3-pokoje-oddzielna-kuchnia-ruczaj-ID41ze7.html#24f2434338,2019-07-17 15:24:42.599893,"Krakow , : Podgórze",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
8131,Do sprzedaży mieszkanie 2 pokojowe na Ruczaju.,": Dębniki, Ruczaj",2.0,480 000 zł,50.66,9475.0,https://www.otodom.pl/oferta/do-sprzedazy-mieszkanie-2-pokojowe-na-ruczaju-ID41z34.html#b7c17405d5,2019-07-17 15:24:43.470032,"Krakow , : Dębniki, Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
8133,2 pokoje + jasna kuchnia  Wola Duchacka,": Podgórze Duchackie, Wola Duchacka",2.0,360 000 zł,48.8,7377.0,https://www.otodom.pl/oferta/2-pokoje-jasna-kuchnia-wola-duchacka-ID41zcJ.html#b7c17405d5,2019-07-17 15:24:43.470533,"Krakow , : Podgórze Duchackie, Wola Duchacka",Duchacka,Kraków Duchacka,"Duchacka, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-426, Polska",ulica,"(50.0842566, 19.9535619, 0.0)",50.0842566,19.9535619,0.0
8135,Kapelanka  3 Pok.  State Street,: Dębniki,3.0,680 000 zł,69.0,9855.0,https://www.otodom.pl/oferta/kapelanka-3-pok-state-street-ID41zbq.html#b7c17405d5,2019-07-17 15:24:43.470533,"Krakow , : Dębniki",Kapelanka,Kraków Kapelanka,"Kapelanka, Osiedle Podwawelskie, Dębniki, Kraków, województwo małopolskie, 30-346, Polska",ulica,"(50.0434871, 19.9227043, 0.0)",50.0434871,19.9227043,0.0
8147,Litewska Krakow   mieszkanie na sprzedaz,": Krowodrza, Stara Krowodrza",2.0,350 000 zł,33.0,10606.0,https://www.otodom.pl/oferta/litewska-krakow-mieszkanie-na-sprzedaz-ID41z3h.html#b7c17405d5,2019-07-17 15:24:43.472539,"Krakow , : Krowodrza, Stara Krowodrza",Litewska,Kraków Litewska,"Litewska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-022, Polska",ulica,"(50.0776671, 19.9225148, 0.0)",50.0776671,19.9225148,0.0
8151,Dwupokojowe 46m2     Jabłonna / Al. 29. Listopad,: Prądnik Biały,2.0,377 622 zł,46.62,8100.0,https://www.otodom.pl/oferta/dwupokojowe-46m2-ul-jablonna-al-29-listopad-ID41ySS.html#b7c17405d5,2019-07-17 15:24:43.473040,"Krakow , : Prądnik Biały",Listopada,Kraków Listopada,"Dekanat Kraków-Centrum, Aleja 29 Listopada, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",ulica,"(50.0660091, 19.936558555188547, 0.0)",50.0660091,19.936558555188547,0.0
8152,Dwupokojowe 52m2     Jabłonna / Al. 29. Listopad,: Prądnik Biały,2.0,421 281 zł,52.01,8100.0,https://www.otodom.pl/oferta/dwupokojowe-52m2-ul-jablonna-al-29-listopad-ID41yS4.html#b7c17405d5,2019-07-17 15:24:43.473040,"Krakow , : Prądnik Biały",Listopada,Kraków Listopada,"Dekanat Kraków-Centrum, Aleja 29 Listopada, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",ulica,"(50.0660091, 19.936558555188547, 0.0)",50.0660091,19.936558555188547,0.0
8154,Dwupokojowe z balkonem Mistrzejowice,: Mistrzejowice,2.0,268 000 zł,35.0,7657.0,https://www.otodom.pl/oferta/dwupokojowe-z-balkonem-mistrzejowice-ID41yQt.html#b7c17405d5,2019-07-17 15:24:43.473541,"Krakow , : Mistrzejowice",Mistrzejowicka,Kraków Mistrzejowicka,"Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
8166,150m od linii tramwajowej Ruczaj   Chmieleniec.,": Dębniki, Ruczaj",3.0,397 000 zł,48.45,8194.0,https://www.otodom.pl/oferta/150m-od-linii-tramwajowej-ruczaj-ul-chmieleniec-ID41ym2.html#461619a5cf,2019-07-17 15:24:44.421732,"Krakow , : Dębniki, Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
8172,3 pokoje po remoncie  widokowe  73 m2  Prokocim,: Bieżanów-Prokocim,3.0,430 000 zł,73.0,5890.0,https://www.otodom.pl/oferta/3-pokoje-po-remoncie-widokowe-73-m2-prokocim-ID41yAt.html#461619a5cf,2019-07-17 15:24:44.422734,"Krakow , : Bieżanów-Prokocim",Prokocimia,Kraków Prokocimia,"Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",ulica,"(50.0226748, 19.9921741, 0.0)",50.0226748,19.9921741,0.0
8173,Funkcjonalne mieszkanie w centrum Krakowa,: Stare Miasto,3.0,730 000 zł,67.0,10896.0,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-w-centrum-krakowa-ID41yz5.html#461619a5cf,2019-07-17 15:24:44.422734,"Krakow , : Stare Miasto",Krakowa,Kraków Krakowa,"Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska",ulica,"(50.0707757, 19.9248071, 0.0)",50.0707757,19.9248071,0.0
8202,Nowe 4 pokoje 76m2   Hamernia,": Zwierzyniec, Wola Justowska",4.0,632 000 zł,75.78,8340.0,https://www.otodom.pl/oferta/nowe-4-pokoje-76m2-ul-hamernia-ID41yrZ.html#948935011d,2019-07-17 15:24:45.450121,"Krakow , : Zwierzyniec, Wola Justowska",Hamernia,Kraków Hamernia,"Hamernia, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-146, Polska",ulica,"(50.071629, 19.8782681, 0.0)",50.071629,19.8782681,0.0
8203,Rozkładowe 3 pokojowe  60 m2 na  Dywizjonu 303,": Nowa Huta, Czyżyny",3.0,406 000 zł,60.0,6767.0,https://www.otodom.pl/oferta/rozkladowe-3-pokojowe-60-m2-na-os-dywizjonu-303-ID41yre.html#948935011d,2019-07-17 15:24:45.450622,"Krakow , : Nowa Huta, Czyżyny",Dywizjonu,Kraków Dywizjonu,"Osiedle Dywizjonu 303, Czyżyny, Kraków, województwo małopolskie, Polska",ulica,"(50.08314705, 20.005731625960628, 0.0)",50.08314705,20.005731625960628,0.0
8207,Atrakcyjne mieszkanie 28m2    Mogilska,: Stare Miasto,1.0,329 000 zł,28.0,11750.0,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-28m2-ul-mogilska-ID41ypA.html#948935011d,2019-07-17 15:24:45.451123,"Krakow , : Stare Miasto",Mogilska,Kraków Mogilska,"Mogilska, Osiedle Oficerskie, Grzegórzki, Kraków, województwo małopolskie, 31-546, Polska",ulica,"(50.0665972, 19.9689644, 0.0)",50.0665972,19.9689644,0.0
8222,KLIMATYCZNE z widokiem na Wawel i Wisłę WŁAŚCICIEL,: małopolskie,3.0,1 399 000 zł,97.1,14408.0,https://www.otodom.pl/oferta/klimatyczne-z-widokiem-na-wawel-i-wisle-wlasciciel-ID41xVD.html#731d207af4,2019-07-17 15:24:46.312638,"Krakow , : małopolskie",Wawelu,Kraków Wawelu,"Bazylika archikatedralna pw. Świętych Stanisława i Wacława, 1, Zamek Królewski na Wawelu, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",ulica,"(50.05465045, 19.935455391368265, 0.0)",50.05465045,19.935455391368265,0.0
8227,Mieszkanie (59.56 m2)   3 pok.   Heila,": Podgórze Duchackie, Wola Duchacka",3.0,450 000 zł,59.56,7555.0,https://www.otodom.pl/oferta/mieszkanie-59-56-m2-3-pok-ul-heila-ID41AOW.html#24f2434338,2019-07-19 11:03:34.500394,"Krakow , : Podgórze Duchackie, Wola Duchacka",Heila,Kraków Heila,"Edwarda Heila, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-654, Polska",ulica,"(50.0214022, 19.95917, 0.0)",50.0214022,19.95917,0.0
8228,Trzypokojowy z ogrodem  Wola Justowska   Ostatni!,": Zwierzyniec, Wola Justowska",3.0,552 500 zł,58.18,9496.0,https://www.otodom.pl/oferta/trzypokojowy-z-ogrodem-wola-justowska-ostatni-ID41Bdb.html#24f2434338,2019-07-19 11:03:34.500394,"Krakow , : Zwierzyniec, Wola Justowska",Ogrodem,Kraków Ogrodem,"Za Ogrodem, Wadów, Wzgórza Krzesławickie, Kraków, województwo małopolskie, 31-990, Polska",ulica,"(50.0986422, 20.1175645, 0.0)",50.0986422,20.1175645,0.0
8229,  Mazowiecka  3 pokoje 48m2,": Krowodrza, Łobzów",3.0,420 000 zł,48.0,8750.0,https://www.otodom.pl/oferta/ul-mazowiecka-3-pokoje-48m2-ID41AM4.html#24f2434338,2019-07-19 11:03:34.500394,"Krakow , : Krowodrza, Łobzów",Mazowiecka,Kraków Mazowiecka,"Kraków, gmina Słubice, powiat płocki, województwo mazowieckie, 09-533, Polska",ulica,"(52.3511111, 19.9441667, 0.0)",52.3511111,19.9441667,0.0
8233,Gotowe urządzone mieszkanie na 2 Pułku Lotniczego,": Nowa Huta, Czyżyny",3.0,495 000 zł,48.55,10196.0,https://www.otodom.pl/oferta/gotowe-urzadzone-mieszkanie-na-2-pulku-lotniczego-ID41Bsf.html#24f2434338,2019-07-19 11:03:34.500896,"Krakow , : Nowa Huta, Czyżyny",Lotniczego,Kraków Lotniczego,"Osiedle 2. Pułku Lotniczego, Czyżyny, Kraków, województwo małopolskie, Polska",ulica,"(50.077365900000004, 20.008722110064895, 0.0)",50.077365900000004,20.008722110064895,0.0
8236,Kawalerka po remoncie  25 m2  Kraków  Azory Jaremy,": Prądnik Biały, Azory",1.0,226 000 zł,25.25,8950.0,https://www.otodom.pl/oferta/kawalerka-po-remoncie-25-m2-krakow-azory-jaremy-ID41BnX.html#24f2434338,2019-07-19 11:03:34.501397,"Krakow , : Prądnik Biały, Azory",Jaremy,Kraków Jaremy,"Marii Jaremy, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-318, Polska",ulica,"(50.0865006, 19.9079982, 0.0)",50.0865006,19.9079982,0.0
8238,2 pokoje w wysokim standardzie Prądnik Czerwony,: Prądnik Czerwony,2.0,398 000 zł,42.0,9476.0,https://www.otodom.pl/oferta/2-pokoje-w-wysokim-standardzie-pradnik-czerwony-ID41Bop.html#24f2434338,2019-07-19 11:03:34.501397,"Krakow , : Prądnik Czerwony",Czerwona,Kraków Czerwona,"Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
8239,Mieszkanie dla Rodziny  pary w spokojnej okolicy z,: Bieńczyce,3.0,355 000 zł,46.2,7684.0,https://www.otodom.pl/oferta/mieszkanie-dla-rodziny-pary-w-spokojnej-okolicy-z-ID41zAu.html#24f2434338,2019-07-19 11:03:34.501898,"Krakow , : Bieńczyce",Rodziny,Kraków Rodziny,"Katolickie Szkoły im.Świętej Rodziny z Nazaretu, Pędzichów, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-152, Polska",ulica,"(50.06999585, 19.94018479506805, 0.0)",50.06999585,19.94018479506805,0.0
8241,Przestronne mieszkanie dla rodziny Malwowa ✔✔✔,: Podgórze Duchackie,3.0,450 000 zł,55.36,8129.0,https://www.otodom.pl/oferta/przestronne-mieszkanie-dla-rodziny-malwowa-ID41BlB.html#24f2434338,2019-07-19 11:03:34.501898,"Krakow , : Podgórze Duchackie",Rodziny,Kraków Rodziny,"Katolickie Szkoły im.Świętej Rodziny z Nazaretu, Pędzichów, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-152, Polska",ulica,"(50.06999585, 19.94018479506805, 0.0)",50.06999585,19.94018479506805,0.0
8251,Atrakcyjny apartament w Angel Plaza  Zwierzyniecka,: Stare Miasto,3.0,828 000 zł,59.0,14034.0,https://www.otodom.pl/oferta/atrakcyjny-apartament-w-angel-plaza-zwierzyniecka-ID41Bdn.html#24f2434338,2019-07-19 11:03:34.503403,"Krakow , : Stare Miasto",Plaza,Kraków Plaza,"Kraków Plaza, Dąbska, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-572, Polska",ulica,"(50.064601350000004, 19.982923157216142, 0.0)",50.064601350000004,19.982923157216142,0.0
8259,OKAZJA! 2   pokojowe mieszkanie   Nuszkiewicza,: Prądnik Czerwony,2.0,370 000 zł,52.0,7115.0,https://www.otodom.pl/oferta/okazja-2-pokojowe-mieszkanie-ul-nuszkiewicza-ID41B34.html#b7c17405d5,2019-07-19 11:03:35.369759,"Krakow , : Prądnik Czerwony",Nuszkiewicza,Kraków Nuszkiewicza,"Majora Ryszarda Nuszkiewicza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-406, Polska",ulica,"(50.0904996, 19.9617012, 0.0)",50.0904996,19.9617012,0.0
8260,WYJĄTKOWE dla rodziny lub pod inwestycję na pokoje,: małopolskie,4.0,725 000 zł,84.0,8631.0,https://www.otodom.pl/oferta/wyjatkowe-dla-rodziny-lub-pod-inwestycje-na-pokoje-ID41A8O.html#b7c17405d5,2019-07-19 11:03:35.369759,"Krakow , : małopolskie",Rodziny,Kraków Rodziny,"Katolickie Szkoły im.Świętej Rodziny z Nazaretu, Pędzichów, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-152, Polska",ulica,"(50.06999585, 19.94018479506805, 0.0)",50.06999585,19.94018479506805,0.0
8265,  Dywizjonu 303  Dwupokojowe z loggią  Kupuj    ,": Nowa Huta, Czyżyny",2.0,392 000 zł,54.1,7246.0,https://www.otodom.pl/oferta/os-dywizjonu-303-dwupokojowe-z-loggia-kupuj-ID41B7X.html#b7c17405d5,2019-07-19 11:03:35.370286,"Krakow , : Nowa Huta, Czyżyny",Dywizjonu,Kraków Dywizjonu,"Osiedle Dywizjonu 303, Czyżyny, Kraków, województwo małopolskie, Polska",ulica,"(50.08314705, 20.005731625960628, 0.0)",50.08314705,20.005731625960628,0.0
8274,Kraków – Nowa Huta –   Szkolne – 28 m2,: Nowa Huta,1.0,179 000 zł,28.0,6393.0,https://www.otodom.pl/oferta/krakow-nowa-huta-os-szkolne-28-m2-ID41B58.html#b7c17405d5,2019-07-19 11:03:35.371764,"Krakow , : Nowa Huta",Szkolne,Kraków Szkolne,"Osiedle Szkolne, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0774958, 20.0482373, 0.0)",50.0774958,20.0482373,0.0
8276,Dwupoziomowe  65 m2  Balkon  Ruczaj,": Dębniki, Ruczaj",3.0,480 000 zł,65.0,7385.0,https://www.otodom.pl/oferta/dwupoziomowe-65-m2-balkon-ruczaj-ID41B4c.html#b7c17405d5,2019-07-19 11:03:35.372285,"Krakow , : Dębniki, Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
8279,Duże 4 pokojowe mieszkanie    Dobrego Pasterza,: Prądnik Czerwony,4.0,670 000 zł,101.0,6634.0,https://www.otodom.pl/oferta/duze-4-pokojowe-mieszkanie-ul-dobrego-pasterza-ID41B2m.html#b7c17405d5,2019-07-19 11:03:35.372786,"Krakow , : Prądnik Czerwony",Pasterza,Kraków Pasterza,"Kościół pw. Pana Jezusa Dobrego Pasterza, 4, Dobrego Pasterza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-416, Polska",ulica,"(50.08851445, 19.95839608107648, 0.0)",50.08851445,19.95839608107648,0.0
8288,3 pokoje/69m2/Dębniki/ Podwawelskie/ Kapelanka,: małopolskie,3.0,680 000 zł,69.2,9827.0,https://www.otodom.pl/oferta/3-pokoje-69m2-debniki-os-podwawelskie-ul-kapelanka-ID41Aiw.html#461619a5cf,2019-07-19 11:03:36.282807,"Krakow , : małopolskie",Kapelanka,Kraków Kapelanka,"Kapelanka, Osiedle Podwawelskie, Dębniki, Kraków, województwo małopolskie, 30-346, Polska",ulica,"(50.0434871, 19.9227043, 0.0)",50.0434871,19.9227043,0.0
8290,Urządzone mieszkanie przy   Palacha,": Prądnik Biały, Azory",4.0,510 000 zł,56.4,9043.0,https://www.otodom.pl/oferta/urzadzone-mieszkanie-przy-ul-palacha-ID41B02.html#461619a5cf,2019-07-19 11:03:36.282807,"Krakow , : Prądnik Biały, Azory",Palacha,Kraków Palacha,"Jana Palacha, Osiedle Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-323, Polska",ulica,"(50.0894373, 19.9179539, 0.0)",50.0894373,19.9179539,0.0
8293,Plac na Groblach  apartamentowiec   153m2,: Zwierzyniec,4.0,2 899 000 zł,153.0,18948.0,https://www.otodom.pl/oferta/plac-na-groblach-apartamentowiec-153m2-ID41AYv.html#461619a5cf,2019-07-19 11:03:36.298436,"Krakow , : Zwierzyniec",Groblach,Kraków Groblach,"Plac Na Groblach, Nowy Świat, Stare Miasto, Kraków, województwo małopolskie, 31-101, Polska",ulica,"(50.0561004, 19.9320048, 0.0)",50.0561004,19.9320048,0.0
8295,Plac na Groblach  3 pokoje   96 m  apartamentowiec,: Zwierzyniec,3.0,1 392 290 zł,96.02,14500.0,https://www.otodom.pl/oferta/plac-na-groblach-3-pokoje-96-m-apartamentowiec-ID41AXu.html#461619a5cf,2019-07-19 11:03:36.298436,"Krakow , : Zwierzyniec",Groblach,Kraków Groblach,"Plac Na Groblach, Nowy Świat, Stare Miasto, Kraków, województwo małopolskie, 31-101, Polska",ulica,"(50.0561004, 19.9320048, 0.0)",50.0561004,19.9320048,0.0
8307,Bez prowizji! | Miodowa | Stare Miasto | 2 Pok.,: Stare Miasto,2.0,571 040 zł,35.69,16000.0,https://www.otodom.pl/oferta/bez-prowizji-miodowa-stare-miasto-2-pok-ID41AQs.html#461619a5cf,2019-07-19 11:03:36.298436,"Krakow , : Stare Miasto",Miodowa,Kraków Miodowa,"Miodowa, Grzegórzki, Kraków, województwo małopolskie, 30036, Polska",ulica,"(50.0538932, 19.949567, 0.0)",50.0538932,19.949567,0.0
8308,Trzypokoj. 61m2     Jabłonna / Al. 29. Listopada,: Prądnik Biały,3.0,516 096 zł,61.44,8400.0,https://www.otodom.pl/oferta/trzypokoj-61m2-ul-jablonna-al-29-listopada-ID41AQt.html#461619a5cf,2019-07-19 11:03:36.298436,"Krakow , : Prądnik Biały",Listopada,Kraków Listopada,"Dekanat Kraków-Centrum, Aleja 29 Listopada, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",ulica,"(50.0660091, 19.936558555188547, 0.0)",50.0660091,19.936558555188547,0.0
