,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,ulica,lokator_ulica_dzielnica,geo_location,rodzaj,point,latitude,longitude,altitude
867,Ruczaj 2 Pokojowe Wysoki Standard,: Ruczaj,2.0,445 000 ,52.0,8558.0,https://www.otodom.pl/oferta/ruczaj-2-pokojowe-wysoki-standard-ID3VemI.html#d245b9f81f,2019-03-12 08:53:08.060292,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
884,Malownicze Bronowice ustawne mieszkanie 33 78 ,: małopolskie,1.0,240 800 ,33.78,7128.0,https://www.otodom.pl/oferta/malownicze-bronowice-ustawne-mieszkanie-33-78-m-ID3Ve7O.html#2586a7ec49,2019-03-12 08:53:09.622957,Malownicza,"Kraków, : małopolskie, Malownicza","Malownicza, Wola Justowska - Chełm, Zwierzyniec, Kraków, województwo małopolskie, 30-237, Polska",dzielnica_ulica,"(50.0712748, 19.8511314, 0.0)",50.0712748,19.8511314,0.0
885,Bronowice Radzikowskiego trzypokojowe 53m2,: Bronowice Małe,3.0,415 000 ,53.0,7830.0,https://www.otodom.pl/oferta/bronowice-radzikowskiego-trzypokojowe-53m2-ID3Ve5y.html#2586a7ec49,2019-03-12 08:53:09.622957,Bronowicka,"Kraków, : Bronowice Małe, Bronowicka","Bronowicka, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 30-139, Polska",dzielnica_ulica,"(50.0816928, 19.8902943, 0.0)",50.0816928,19.8902943,0.0
887,Ładne zadbane 3 pokojowe   Tysiąclecia,: Mistrzejowice,3.0,339 000 ,47.3,7167.0,https://www.otodom.pl/oferta/ladne-zadbane-3-pokojowe-os-tysiaclecia-ID3VdWK.html#2586a7ec49,2019-03-12 08:53:09.622957,Tysiąclecia,"Kraków, : Mistrzejowice, Tysiąclecia","Osiedle Tysiąclecia, Mistrzejowice, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0917147, 20.0012344, 0.0)",50.0917147,20.0012344,0.0
888,Nowe mieszkanie 2 pokojowe w sercu Kazimierza,: Kazimierz,2.0,349 000 ,36.2,9641.0,https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokojowe-w-sercu-kazimierza-ID3VdWu.html#2586a7ec49,2019-03-12 08:53:09.622957,Kazimierza,"Kraków, : Kazimierz, Kazimierza","Kazimierza Brodzińskiego, Podgórze, Kraków, województwo małopolskie, 30-506, Polska",dzielnica_ulica,"(50.0461323, 19.9487447, 0.0)",50.0461323,19.9487447,0.0
889,2 pokojowe  55 5 m2  Gotowe  Wola Duchacka,: Wola Duchacka,2.0,424 000 ,55.5,7640.0,https://www.otodom.pl/oferta/2-pokojowe-55-5-m2-gotowe-wola-duchacka-ID3VdWi.html#2586a7ec49,2019-03-12 08:53:09.622957,Duchacka,"Kraków, : Wola Duchacka, Duchacka","Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska",dzielnica_ulica,"(50.0293189, 19.9462275, 0.0)",50.0293189,19.9462275,0.0
890,1 Pokój Z Osobną Kuchnią W Centrum Nowej Huty!,: Nowa Huta,1.0,229 000 ,29.5,7763.0,https://www.otodom.pl/oferta/1-pokoj-z-osobna-kuchnia-w-centrum-nowej-huty-ID3VdS0.html#2586a7ec49,2019-03-12 08:53:09.622957,,"Kraków, : Nowa Huta, ","Nowa Huta, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.080618650000005, 20.129332198005237, 0.0)",50.080618650000005,20.129332198005237,0.0
893,Mistrzejowice 3 pokojowe  loggia  jasna kuchnia,: Mistrzejowice,3.0,335 000 ,60.0,5583.0,https://www.otodom.pl/oferta/mistrzejowice-3-pokojowe-loggia-jasna-kuchnia-ID3VdJG.html#2586a7ec49,2019-03-12 08:53:09.622957,Mistrzejowicka,"Kraków, : Mistrzejowice, Mistrzejowicka","Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",dzielnica_ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
895,3   pokojowe  przestronne mieszkanie (Kapelanka),: Dębniki,3.0,550 000 ,63.0,8730.0,https://www.otodom.pl/oferta/3-pokojowe-przestronne-mieszkanie-kapelanka-ID3ViPq.html#89e33f6554,2019-03-13 08:59:53.986234,Kapelanka,"Kraków, : Dębniki, Kapelanka","Kapelanka, Osiedle Podwawelskie, Dębniki, Kraków, województwo małopolskie, 30-346, Polska",dzielnica_ulica,"(50.0434871, 19.9227043, 0.0)",50.0434871,19.9227043,0.0
902,7% w skali roku Krowodrza,: Krowodrza,4.0,689 000 ,93.0,7409.0,https://www.otodom.pl/oferta/7-w-skali-roku-krowodrza-ID3VkHa.html#89e33f6554,2019-03-13 08:59:53.986234,Krowoderska,"Kraków, : Krowodrza, Krowoderska","Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",dzielnica_ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
907,Przejmij Najemców. Dobrze Płacą  2pok przy Agh Uj.,: Krowodrza,2.0,598 000 ,71.3,8387.0,https://www.otodom.pl/oferta/przejmij-najemcow-dobrze-placa-2pok-przy-agh-uj-ID3VkDS.html#89e33f6554,2019-03-13 08:59:53.986234,Dworzec,"Kraków, : Krowodrza, Dworzec","Dworzec Towarowy, Kleparz, Krowodrza, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.075916250000006, 19.940285103359784, 0.0)",50.075916250000006,19.940285103359784,0.0
908, Długa Ścisłe Centrum. 140m pod H el np:,: Śródmieście,4.0,1 350 000 ,139.17,9700.0,https://www.otodom.pl/oferta/ul-dluga-scisle-centrum-140m-pod-hostel-np-ID3VkDO.html#89e33f6554,2019-03-13 08:59:53.986234,,"Kraków, : Śródmieście, ","Śródmieście, Prądnik Czerwony, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.09244545, 19.981457132908645, 0.0)",50.09244545,19.981457132908645,0.0
913,2 pokoje Kraków Śródmieście,: Olsza,2.0,470 000 ,53.0,8868.0,https://www.otodom.pl/oferta/2-pokoje-krakow-srodmiescie-ID3Vkze.html#89e33f6554,2019-03-13 08:59:53.986234,,"Kraków, : Olsza, ","Olsza, Grzegórzki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0762116, 19.965045205731386, 0.0)",50.0762116,19.965045205731386,0.0
914,Nowoczesne jasne zadbane garaż Prądnik Czerwony,: Prądnik Czerwony,4.0,598 000 ,70.0,8543.0,https://www.otodom.pl/oferta/nowoczesne-jasne-zadbane-garaz-pradnik-czerwony-ID3VkxV.html#89e33f6554,2019-03-13 08:59:53.986234,Czerwona,"Kraków, : Prądnik Czerwony, Czerwona","Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",dzielnica_ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
919,108m   Kazimierza Wielkiego  5/5. Niegłupie.,: Krowodrza,5.0,698 000 ,107.9,6469.0,https://www.otodom.pl/oferta/108m-ul-kazimierza-wielkiego-5-5-nieglupie-ID3Vkne.html#89e33f6554,2019-03-13 08:59:53.986234,Kazimierza,"Kraków, : Krowodrza, Kazimierza","Kazimierza Wielkiego, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-053, Polska",dzielnica_ulica,"(50.0747782, 19.9130924, 0.0)",50.0747782,19.9130924,0.0
920,2 pokojowe   Strzelców Śródmieście P.Czerwony.,: Prądnik Czerwony,2.0,268 000 ,32.03,8367.0,https://www.otodom.pl/oferta/2-pokojowe-ul-strzelcow-srodmiescie-p-czerwony-ID3Vkna.html#89e33f6554,2019-03-13 08:59:53.986234,Strzelców,"Kraków, : Prądnik Czerwony, Strzelców","Strzelców, Prądnik Czerwony, Kraków, województwo małopolskie, 31-422, Polska",dzielnica_ulica,"(50.0958852, 19.9742775, 0.0)",50.0958852,19.9742775,0.0
927,Chopina/ Szymanowskiego  90m2  4pok  II piętro !!!,: Stare Miasto,4.0,1 060 000 ,90.1,11765.0,https://www.otodom.pl/oferta/chopina-szymanowskiego-90m2-4pok-ii-pietro-ID3VgMY.html#3f7ebb237a,2019-03-13 08:59:54.767614,Chopina,"Kraków, : Stare Miasto, Chopina","Chopina, Czarnowiejska, Czarna Wieś, Krowodrza, Kraków, województwo małopolskie, 30-069, Polska",dzielnica_ulica,"(50.0675086, 19.9172663, 0.0)",50.0675086,19.9172663,0.0
933,2 pok. mieszkanie 50m2 Komuny Paryskiej,: Kobierzyn,2.0,379 000 ,50.0,7580.0,https://www.otodom.pl/oferta/2-pok-mieszkanie-50m2-komuny-paryskiej-ID3Vk5V.html#3f7ebb237a,2019-03-13 08:59:54.767614,Paryskiej,"Kraków, : Kobierzyn, Paryskiej","Komuny Paryskiej, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",dzielnica_ulica,"(49.9989124, 19.8947491, 0.0)",49.9989124,19.8947491,0.0
936,Bezpośrednio mieszkanie 47 52 poddasze  Bronowice,: Krowodrza,2.0,310 000 ,47.52,6524.0,https://www.otodom.pl/oferta/bezposrednio-mieszkanie-47-52-poddasze-bronowice-ID3VjSv.html#3f7ebb237a,2019-03-13 08:59:54.767614,Bronowicka,"Kraków, : Krowodrza, Bronowicka","Bronowicka, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-084, Polska",dzielnica_ulica,"(50.0759556, 19.90571, 0.0)",50.0759556,19.90571,0.0
937,Dąbie Kawalerka po remoncie balkon francuski,: małopolskie,1.0,235 000 ,25.0,9400.0,https://www.otodom.pl/oferta/dabie-kawalerka-po-remoncie-balkon-francuski-ID3VjLm.html#3f7ebb237a,2019-03-13 08:59:54.767614,,"Kraków, : małopolskie, ","Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0469432, 19.997153435836697, 0.0)",50.0469432,19.997153435836697,0.0
938,Ruczaj  3 pokojowe   nowe  taras,: Ruczaj,3.0,497 000 ,66.0,7530.0,https://www.otodom.pl/oferta/ruczaj-3-pokojowe-nowe-taras-ID3VjIE.html#3f7ebb237a,2019-03-13 08:59:54.767614,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
941,3 pok.  Bieżanów  253906 ,: Bieżanów-Prokocim,2.0,283 700 ,55.09,5150.0,https://www.otodom.pl/oferta/3-pok-biezanow-253906-zl-ID3VjGc.html#3f7ebb237a,2019-03-13 08:59:54.767614,,"Kraków, : Bieżanów-Prokocim, ","Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.01706235, 20.022991856015395, 0.0)",50.01706235,20.022991856015395,0.0
942,3 pok.  Bieżanów  ocień,: Bieżanów-Prokocim,3.0,289 500 ,55.14,5250.0,https://www.otodom.pl/oferta/3-pok-biezanow-zlocien-ID3VjG8.html#3f7ebb237a,2019-03-13 08:59:54.767614,,"Kraków, : Bieżanów-Prokocim, ","Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.01706235, 20.022991856015395, 0.0)",50.01706235,20.022991856015395,0.0
943,Nowa Mikrokawalerka   16 M2   115 000    Łobzów,: Łobzów,1.0,163 000 ,16.5,9879.0,https://www.otodom.pl/oferta/nowa-mikrokawalerka-16-m2-115-000-zl-lobzow-ID3VjFi.html#3f7ebb237a,2019-03-13 08:59:54.767614,,"Kraków, : Łobzów, ","Łobzów, Krowodrza, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0752544, 19.911371137173774, 0.0)",50.0752544,19.911371137173774,0.0
944,Garsoniera + Balkon   19 M2   191 000    Łobzów,: Łobzów,1.0,190 000 ,19.1,9948.0,https://www.otodom.pl/oferta/garsoniera-balkon-19-m2-191-000-zl-lobzow-ID3VjFe.html#3f7ebb237a,2019-03-13 08:59:54.767614,,"Kraków, : Łobzów, ","Łobzów, Krowodrza, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0752544, 19.911371137173774, 0.0)",50.0752544,19.911371137173774,0.0
945,Mistrzejowice Ok ckiego nowe urządzone  balkon,: Mistrzejowice,2.0,349 000 ,47.5,7347.0,https://www.otodom.pl/oferta/mistrzejowice-okulickiego-nowe-urzadzone-balkon-ID3VjEg.html#3f7ebb237a,2019-03-13 08:59:54.767614,Mistrzejowicka,"Kraków, : Mistrzejowice, Mistrzejowicka","Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",dzielnica_ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
947,Bieżanów 2 pok  nowe  urządzone kameralny budynek,: Bieżanów-Prokocim,2.0,339 000 ,46.0,7370.0,https://www.otodom.pl/oferta/biezanow-2-pok-nowe-urzadzone-kameralny-budynek-ID3VjCE.html#3f7ebb237a,2019-03-13 08:59:54.767614,,"Kraków, : Bieżanów-Prokocim, ","Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.01706235, 20.022991856015395, 0.0)",50.01706235,20.022991856015395,0.0
949,1 pokojowe mieszkanie 35m2 Mistrzejowice Nowe,: Mistrzejowice Nowe,1.0,267 000 ,35.0,7629.0,https://www.otodom.pl/oferta/1-pokojowe-mieszkanie-35m2-mistrzejowice-nowe-ID3VjyU.html#3f7ebb237a,2019-03-13 08:59:54.767614,Mistrzejowicka,"Kraków, : Mistrzejowice Nowe, Mistrzejowicka","Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",dzielnica_ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
954,Bezpośrednio  Litewska  2pok  32 m2  balkon  winda,: Krowodrza,2.0,349 000 ,32.14,10859.0,https://www.otodom.pl/oferta/bezposrednio-litewska-2pok-32-m2-balkon-winda-ID3ViIE.html#85fbb29208,2019-03-13 08:59:55.830329,Litewska,"Kraków, : Krowodrza, Litewska","Litewska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-022, Polska",dzielnica_ulica,"(50.0776671, 19.9225148, 0.0)",50.0776671,19.9225148,0.0
960,Dębniki  Apartament z gwarantowanym czynszem najmu,: Dębniki,4.0,620 000 ,46.0,13478.0,https://www.otodom.pl/oferta/debniki-apartament-z-gwarantowanym-czynszem-najmu-ID3VjuA.html#85fbb29208,2019-03-13 08:59:55.830329,,"Kraków, : Dębniki, ","Dębniki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0518611, 19.9270367, 0.0)",50.0518611,19.9270367,0.0
966,Grzegórzki 3 Pokojowe 68M2,: Grzegórzki,3.0,600 000 ,68.0,8824.0,https://www.otodom.pl/oferta/grzegorzki-3-pokojowe-68m2-ID3VjhC.html#85fbb29208,2019-03-13 08:59:55.830329,,"Kraków, : Grzegórzki, ","Grzegórzki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.06497215, 19.968825516425383, 0.0)",50.06497215,19.968825516425383,0.0
969,Gotowe 2 pokoje  Bronowice,: Bronowice Małe,2.0,"377 049,60 ",43.64,8640.0,https://www.otodom.pl/oferta/gotowe-2-pokoje-bronowice-ID3Vjc4.html#85fbb29208,2019-03-13 08:59:55.830329,Bronowicka,"Kraków, : Bronowice Małe, Bronowicka","Bronowicka, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 30-139, Polska",dzielnica_ulica,"(50.0816928, 19.8902943, 0.0)",50.0816928,19.8902943,0.0
971,Ruczaj/ Europejskie 65m2 w bloku z cegły  garaż.,: Zaborze,3.0,470 000 ,65.0,7231.0,https://www.otodom.pl/oferta/ruczaj-os-europejskie-65m2-w-bloku-z-cegly-garaz-ID3Vj6Q.html#85fbb29208,2019-03-13 08:59:55.830329,Ruczaj,"Kraków, : Zaborze, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
974,Mistrzejowice 3 Pok. 56M2  Ładny Rozkład.,: Mistrzejowice,3.0,309 000 ,57.34,5389.0,https://www.otodom.pl/oferta/mistrzejowice-3-pok-56m2-ladny-rozklad-ID3Vj6A.html#85fbb29208,2019-03-13 08:59:55.830329,Mistrzejowicka,"Kraków, : Mistrzejowice, Mistrzejowicka","Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",dzielnica_ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
975,Śródmieście/Ugorek 2 Pokoje Loggia Jasna Kuch.,: Wieczysta,2.0,325 000 ,35.78,9083.0,https://www.otodom.pl/oferta/srodmiescie-ugorek-2-pokoje-loggia-jasna-kuch-ID3Vj6E.html#85fbb29208,2019-03-13 08:59:55.830329,,"Kraków, : Wieczysta, ","Wieczysta, Prądnik Czerwony, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0736111, 19.9819444, 0.0)",50.0736111,19.9819444,0.0
978,Śródmieście/Olsza 63M2 Ustawne Mieszkanie Loggia.,: Olsza,3.0,420 000 ,63.7,6593.0,https://www.otodom.pl/oferta/srodmiescie-olsza-63m2-ustawne-mieszkanie-loggia-ID3Vj6o.html#85fbb29208,2019-03-13 08:59:55.830329,,"Kraków, : Olsza, ","Olsza, Grzegórzki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0762116, 19.965045205731386, 0.0)",50.0762116,19.965045205731386,0.0
988,Jasne mieszkanie/lokal przy Wiśle  świetny rozkład,: Dębniki,5.0,987 000 ,129.6,7616.0,https://www.otodom.pl/oferta/jasne-mieszkanie-lokal-przy-wisle-swietny-rozklad-ID3Vj1V.html#d245b9f81f,2019-03-13 08:59:56.674201,Jasna,"Kraków, : Dębniki, Jasna","Jaskinia Jasna, Tyniecka, Dębniki Zachód, Dębniki, Kraków, województwo małopolskie, 30-323, Polska",dzielnica_ulica,"(50.0394416, 19.9008795, 0.0)",50.0394416,19.9008795,0.0
