,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,ulica,lokator_ulica_dzielnica,geo_location,rodzaj,point,latitude,longitude,altitude
283,Dwupoziomowe mieszkanie  Ruczaj Kraków,: małopolskie,3.0,370 000 ,60.0,6167.0,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-ruczaj-krakow-ID3V1Fe.html#3f7ebb237a,2019-03-08 11:46:15.196273,Ruczaj,Kraków : małopolskie Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
298,kawalerka dla Ciebie! Ruczaj Obozowa.,: Ruczaj,1.0,299 000 ,38.0,7868.0,https://www.otodom.pl/oferta/kawalerka-dla-ciebie-ruczaj-obozowa-ID3V1xa.html#85fbb29208,2019-03-08 11:46:15.883863,Ruczaj,Kraków : Ruczaj Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
299,3 pokojowe mieszkanie  Hutnicze Nowa Huta,: Nowa Huta,3.0,315 000 ,38.0,8289.0,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-os-hutnicze-nowa-huta-ID3V1xe.html#85fbb29208,2019-03-08 11:46:15.883863,Hutnicze,Kraków : Nowa Huta Hutnicze,"Osiedle Hutnicze, Osiedle Na Skarpie, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0727517, 20.0454692, 0.0)",50.0727517,20.0454692,0.0
303,2 pok.mieszkanie /panorama Krakowa z okien / 2016r,: Zabłocie,2.0,427 500 ,40.28,10613.0,https://www.otodom.pl/oferta/2-pok-mieszkanie-panorama-krakowa-z-okien-2016r-ID3V1ti.html#85fbb29208,2019-03-08 11:46:15.883863,Krakowa,Kraków : Zabłocie Krakowa,"Fabryka Emalia Oskara Schindlera, 4, Lipowa, Zabłocie, Podgórze, Kraków, województwo małopolskie, 30-702, Polska",ulica,"(50.047454849999994, 19.961710662081337, 0.0)",50.047454849999994,19.961710662081337,0.0
304,1 pokojowe  28 5m2  Kazimierz    Miodowa,: Kazimierz,1.0,380 000 ,28.5,13333.0,https://www.otodom.pl/oferta/1-pokojowe-28-5m2-kazimierz-ul-miodowa-ID3V1tm.html#85fbb29208,2019-03-08 11:46:15.883863,Kazimierza,Kraków : Kazimierz Kazimierza,"Kazimierza Brodzińskiego, Podgórze, Kraków, województwo małopolskie, 30-506, Polska",ulica,"(50.0461323, 19.9487447, 0.0)",50.0461323,19.9487447,0.0
305,ok. Wielopole   Kamienica po Remoncie !!,: Stare Miasto,2.0,412 000 ,44.5,9258.0,https://www.otodom.pl/oferta/ok-wielopole-kamienica-po-remoncie-ID3V1re.html#85fbb29208,2019-03-08 11:46:15.883863,Wielopole,Kraków : Stare Miasto Wielopole,"Wielopole, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 30-020, Polska",ulica,"(50.0586425, 19.9479114, 0.0)",50.0586425,19.9479114,0.0
306,Na Zakolu Wisły   z widokiem na Wisłę,: małopolskie,2.0,428 000 ,41.0,10439.0,https://www.otodom.pl/oferta/na-zakolu-wisly-z-widokiem-na-wisle-ID3V1qE.html#85fbb29208,2019-03-08 11:46:15.883863,Zakole,Kraków : małopolskie Zakole,"Zakole, Kantorowice, Wzgórza Krzesławickie, Kraków, województwo małopolskie, 31-762, Polska",ulica,"(50.1109452, 20.057151, 0.0)",50.1109452,20.057151,0.0
307,Superluksusowy apartament w Pałacu Dunajewskiego!,: Stare Miasto,3.0,1 550 000 ,100.0,15500.0,https://www.otodom.pl/oferta/superluksusowy-apartament-w-palacu-dunajewskiego-ID3V1pS.html#85fbb29208,2019-03-08 11:46:15.883863,Dunajewskiego,Kraków : Stare Miasto Dunajewskiego,"Juliana Dunajewskiego, Piasek, Stare Miasto, Kraków, województwo małopolskie, 31-133, Polska",ulica,"(50.0646658, 19.9343599, 0.0)",50.0646658,19.9343599,0.0
309,Bronowice   apartament 2 pokojowy 2balkony,: Bronowice,2.0,482 000 ,48.5,9938.0,https://www.otodom.pl/oferta/bronowice-apartament-2-pokojowy-2balkony-ID3V16Q.html#85fbb29208,2019-03-08 11:46:15.883863,Bronowicka,Kraków : Bronowice Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
315,Mieszkanie dwupokojowe przy  Wielkotyrnowskiej,: Azory,2.0,305 000 ,43.0,7093.0,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-przy-ul-wielkotyrnowskiej-ID3V0Xm.html#85fbb29208,2019-03-08 11:46:15.883863,Wielkotyrnowska,Kraków : Azory Wielkotyrnowska,"Wielkotyrnowska, Osiedle Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-326, Polska",ulica,"(50.0879992, 19.9148834, 0.0)",50.0879992,19.9148834,0.0
316,Apartamenty Przybyszewskiego64|2pok. + garaż|Nowe,: Bronowice Małe,2.0,550 000 ,38.0,14474.0,https://www.otodom.pl/oferta/apartamenty-przybyszewskiego64-2pok-garaz-nowe-ID3V0UY.html#85fbb29208,2019-03-08 11:46:15.883863,Przybyszewskiego,Kraków : Bronowice Małe Przybyszewskiego,"Przybyszewskiego, Krowodrza, Kraków, województwo małopolskie, Polska",ulica,"(50.0710654, 19.897767160391375, 0.0)",50.0710654,19.897767160391375,0.0
324,4 pokojowe mieszkanie Bociana   Prądnik Biały 2016,: Prądnik Biały,4.0,525 000 ,73.0,7192.0,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-bociana-pradnik-bialy-2016-ID3V0SM.html#d245b9f81f,2019-03-08 11:46:16.678588,Bociana,Kraków : Prądnik Biały Bociana,"Bociana, Prądnik Biały, Kraków, województwo małopolskie, 31-231, Polska",ulica,"(50.0952304, 19.9532949, 0.0)",50.0952304,19.9532949,0.0
329,Mieszkanie Na Kameralnym Osiedlu spokojna okolica!,: Opatkowice,5.0,479 000 ,96.72,4952.0,https://www.otodom.pl/oferta/mieszkanie-na-kameralnym-osiedlu-spokojna-okolica-ID3V0I0.html#d245b9f81f,2019-03-08 11:46:16.678588,Osiedle,Kraków : Opatkowice Osiedle,"Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-418, Polska",ulica,"(50.0199633, 19.9294446, 0.0)",50.0199633,19.9294446,0.0
330,Mieszkanie Na Kameralnym Osiedlu spokojna okolica!,: Opatkowice,7.0,519 000 ,100.0,5190.0,https://www.otodom.pl/oferta/mieszkanie-na-kameralnym-osiedlu-spokojna-okolica-ID3V0I4.html#d245b9f81f,2019-03-08 11:46:16.678588,Osiedle,Kraków : Opatkowice Osiedle,"Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-418, Polska",ulica,"(50.0199633, 19.9294446, 0.0)",50.0199633,19.9294446,0.0
331,Dwupoziomowe w szeregowcu 109m2  Gotowe  Skotniki,: Skotniki,4.0,522 000 ,109.0,4789.0,https://www.otodom.pl/oferta/dwupoziomowe-w-szeregowcu-109m2-gotowe-skotniki-ID3V0Hi.html#d245b9f81f,2019-03-08 11:46:16.678588,Skotnicka,Kraków : Skotniki Skotnicka,"Skotnicka, Skotniki, Dębniki, Kraków, województwo małopolskie, 30-396, Polska",ulica,"(50.0064103, 19.8734101, 0.0)",50.0064103,19.8734101,0.0
332,Nowe 2pokoje 38 4m2   Ojcowska,: Bronowice Wielkie,2.0,255 360 ,38.4,6650.0,https://www.otodom.pl/oferta/nowe-2pokoje-38-4m2-ul-ojcowska-ID3V0He.html#d245b9f81f,2019-03-08 11:46:16.678588,Ojcowska,Kraków : Bronowice Wielkie Ojcowska,"Ojcowska, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-347, Polska",ulica,"(50.1069145, 19.8793534, 0.0)",50.1069145,19.8793534,0.0
337,3pokoje 75m2 360000 Śródmiescie Dobrego Pasterza,: Prądnik Czerwony,3.0,360 000 ,74.8,4813.0,https://www.otodom.pl/oferta/3pokoje-75m2-360000zl-srodmiescie-dobrego-pasterza-ID3V0z2.html#d245b9f81f,2019-03-08 11:46:16.678588,Pasterza,Kraków : Prądnik Czerwony Pasterza,"Kościół pw. Pana Jezusa Dobrego Pasterza, 4, Dobrego Pasterza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-416, Polska",ulica,"(50.08851445, 19.95839608107648, 0.0)",50.08851445,19.95839608107648,0.0
338,2 pokoje z dużym balkonem   Wola Duchacka / Zabawa,: Wola Duchacka,2.0,355 000 ,45.0,7889.0,https://www.otodom.pl/oferta/2-pokoje-z-duzym-balkonem-wola-duchacka-zabawa-ID3V0vg.html#d245b9f81f,2019-03-08 11:46:16.678588,Duchacka,Kraków : Wola Duchacka Duchacka,"Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska",ulica,"(50.0293189, 19.9462275, 0.0)",50.0293189,19.9462275,0.0
342,Mieszkanie Na Kameralnym Osiedlu spokojna okolica!,: Opatkowice,3.0,319 000 ,54.44,5860.0,https://www.otodom.pl/oferta/mieszkanie-na-kameralnym-osiedlu-spokojna-okolica-ID3V0u8.html#d245b9f81f,2019-03-08 11:46:16.678588,Osiedle,Kraków : Opatkowice Osiedle,"Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-418, Polska",ulica,"(50.0199633, 19.9294446, 0.0)",50.0199633,19.9294446,0.0
351,Krowodrza   Przyt e 28m2 w wysokim standardzie,: Krowodrza,1.0,329 000 ,28.06,11725.0,https://www.otodom.pl/oferta/krowodrza-przytulne-28m2-w-wysokim-standardzie-ID3V0sg.html#2586a7ec49,2019-03-08 11:46:17.600566,Krowoderska,Kraków : Krowodrza Krowoderska,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
352,3 Pokoje Na Bajecznej!!!,: Dąbie,3.0,579 000 ,65.0,8908.0,https://www.otodom.pl/oferta/3-pokoje-na-bajecznej-ID3V0p2.html#2586a7ec49,2019-03-08 11:46:17.600566,Pokoju,Kraków : Dąbie Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
362,Duze 4 pok.mieszkanie  Tuchowska nowe budownictw,: Kurdwanów,4.0,538 000 ,76.8,7005.0,https://www.otodom.pl/oferta/duze-4-pok-mieszkanie-ul-tuchowska-nowe-budownictw-ID3V0eQ.html#2586a7ec49,2019-03-08 11:46:17.600566,Tuchowska,Kraków : Kurdwanów Tuchowska,"Tuchowska, Podgórze Duchackie, Kraków, województwo małopolskie, 30-618, Polska",ulica,"(50.0083843, 19.9667656, 0.0)",50.0083843,19.9667656,0.0
365,Trzypokojowe mieszkanie na Ruczaju.,: Ruczaj,3.0,400 992 ,56.08,7150.0,https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-na-ruczaju-ID3V02v.html#2586a7ec49,2019-03-08 11:46:17.600566,Ruczaj,Kraków : Ruczaj Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
366,Trzypokojowe mieszkanie na Ruczaju.,: Ruczaj,3.0,420 600 ,56.08,7500.0,https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-na-ruczaju-ID3V02s.html#2586a7ec49,2019-03-08 11:46:17.600566,Ruczaj,Kraków : Ruczaj Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
367,Nowe mieszkania na Ruczaju.,: Ruczaj,1.0,273 711 ,34.84,7856.0,https://www.otodom.pl/oferta/nowe-mieszkania-na-ruczaju-ID3V02o.html#2586a7ec49,2019-03-08 11:46:17.600566,Ruczaj,Kraków : Ruczaj Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
373,3 pok mieszkanie inwestycyjne Wrocławska,: Łobzów,3.0,538 000 ,64.0,8406.0,https://www.otodom.pl/oferta/3-pok-mieszkanie-inwestycyjne-wroclawska-ID3WZUs.html#2586a7ec49,2019-03-08 11:46:17.600566,Wrocławska,Kraków : Łobzów Wrocławska,"Wrocławska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 31-306, Polska",ulica,"(50.0816206, 19.9161413, 0.0)",50.0816206,19.9161413,0.0
378,Nowe 2 pokojowe 38 5 m2   Wrocławska,: Łobzów,2.0,350 000 ,38.5,9091.0,https://www.otodom.pl/oferta/nowe-2-pokojowe-38-5-m2-ul-wroclawska-ID3WZUk.html#d5a755bd0e,2019-03-08 11:46:18.354613,Wrocławska,Kraków : Łobzów Wrocławska,"Wrocławska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 31-306, Polska",ulica,"(50.0816206, 19.9161413, 0.0)",50.0816206,19.9161413,0.0
421,Apartament na 7 piętrze    Stańczyka,: Bronowice Małe,2.0,449 000 ,55.0,8164.0,https://www.otodom.pl/oferta/apartament-na-7-pietrze-ul-stanczyka-ID3W8Jm.html#4b28cb7416,2019-03-08 11:46:20.185359,Staszczyka,Kraków : Bronowice Małe Staszczyka,"Adama Staszczyka, Bronowice, Kraków, województwo małopolskie, 30-124, Polska",ulica,"(50.0757631, 19.9041373, 0.0)",50.0757631,19.9041373,0.0
428,OD WŁAŚCICIELA 50m2  3Pok.  5/8  Zach  Krowodrza,: Krowodrza,3.0,497 500 ,49.9,9970.0,https://www.otodom.pl/oferta/od-wlasciciela-50m2-3pok-5-8-zach-krowodrza-ID3SHdS.html#4b28cb7416,2019-03-08 11:46:20.185359,Krowoderska,Kraków : Krowodrza Krowoderska,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
441,PIĘKNE! URZĄDZONE 2 oddzielne pokoje  Bieńczycka,: Czyżyny,2.0,345 000 ,41.42,8329.0,https://www.otodom.pl/oferta/piekne-urzadzone-2-oddzielne-pokoje-ul-bienczycka-ID3ineC.html#4b28cb7416,2019-03-08 11:46:20.185359,Bieńczycka,Kraków : Czyżyny Bieńczycka,"Bieńczycka, Nowa Huta, Kraków, województwo małopolskie, 31-860, Polska",ulica,"(50.0745946, 20.0182307, 0.0)",50.0745946,20.0182307,0.0
446, Wrocławska Trzypokojowe  Przepiękne Mieszkanie,: Krowodrza,3.0,497 500 ,49.88,9974.0,https://www.otodom.pl/oferta/ul-wroclawska-trzypokojowe-przepiekne-mieszkanie-ID3WyXO.html#4b28cb7416,2019-03-08 11:46:20.185359,Wrocławska,Kraków : Krowodrza Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-006, Polska",ulica,"(50.0764315, 19.9281731, 0.0)",50.0764315,19.9281731,0.0
449,Domy Szeregowe Tyniecka,: małopolskie,4.0,662 445 ,147.21,4500.0,https://www.otodom.pl/oferta/domy-szeregowe-tyniecka-ID3RTzG.html#4b28cb7416,2019-03-08 11:46:21.091730,Szeregów,Kraków : małopolskie Szeregów,"Szarych Szeregów, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, 30-610, Polska",ulica,"(50.0017702, 19.946798, 0.0)",50.0017702,19.946798,0.0
469,Dwupoziomowy apartament z ogródkiem ok.Tetmajera,: Bronowice Małe,6.0,645 580 ,97.83,6599.0,https://www.otodom.pl/oferta/dwupoziomowy-apartament-z-ogrodkiem-ok-tetmajera-ID3Va8v.html#24f2434338,2019-03-11 07:59:18.877872,Tetmajera,Kraków : Bronowice Małe Tetmajera,"Włodzimierza Tetmajera, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 31-351, Polska",ulica,"(50.0863976, 19.8801099, 0.0)",50.0863976,19.8801099,0.0
474, Avia / Orlińskiego. WYKOŃCZONE 27m2  właściciel,: Czyżyny,1.0,289 000 ,27.0,10704.0,https://www.otodom.pl/oferta/os-avia-orlinskiego-wykonczone-27m2-wlasciciel-ID3V9NC.html#24f2434338,2019-03-11 07:59:18.877872,Orlińskiego,Kraków : Czyżyny Orlińskiego,"Osiedle Orlińskiego, Czyżyny, Kraków, województwo małopolskie, Polska",ulica,"(50.08015215, 20.002222674225532, 0.0)",50.08015215,20.002222674225532,0.0
478,Mieszkanie   Myśliwska wyp żone,: Podgórze,1.0,250 000 ,34.0,7353.0,https://www.otodom.pl/oferta/mieszkanie-ul-mysliwska-wyposazone-ID3V9rS.html#b7c17405d5,2019-03-11 07:59:19.642826,Myśliwska,Kraków : Podgórze Myśliwska,"Myśliwska, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-715, Polska",ulica,"(50.0461528, 19.9884956, 0.0)",50.0461528,19.9884956,0.0
479,Mieszkanie 3 pok. 52m2  Wrocławska SUPER LOK.!!!,: Krowodrza,3.0,372 000 ,52.0,7154.0,https://www.otodom.pl/oferta/mieszkanie-3-pok-52m2-ul-wroclawska-super-lok-ID3V8oY.html#b7c17405d5,2019-03-11 07:59:19.642826,Wrocławska,Kraków : Krowodrza Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-006, Polska",ulica,"(50.0764315, 19.9281731, 0.0)",50.0764315,19.9281731,0.0
480,Bronowice   2 poziomowe  piękne  bardzo wysokie !!,: Bronowice,4.0,749 000 ,78.52,9539.0,https://www.otodom.pl/oferta/bronowice-2-poziomowe-piekne-bardzo-wysokie-ID3V7Ny.html#b7c17405d5,2019-03-11 07:59:19.642826,Bronowicka,Kraków : Bronowice Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
492,Ruczaj. Trzypokojowe  jasna kuchnia  balkon,: Ruczaj,3.0,499 900 ,61.2,8168.0,https://www.otodom.pl/oferta/ruczaj-trzypokojowe-jasna-kuchnia-balkon-ID3V8Ry.html#b7c17405d5,2019-03-11 07:59:19.642826,Ruczaj,Kraków : Ruczaj Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
502,2 pok./ balkon/ 53 50 m2/do wejścia/ Łagiewniki,: Łagiewniki,2.0,352 000 ,53.5,6579.0,https://www.otodom.pl/oferta/2-pok-balkon-53-50-m2-do-wejscia-lagiewniki-ID3V8pG.html#b7c17405d5,2019-03-11 07:59:19.642826,Łagiewnicki,Kraków : Łagiewniki Łagiewnicki,"Plac Łagiewnicki, Osiedle Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-407, Polska",ulica,"(50.0285906, 19.9311524, 0.0)",50.0285906,19.9311524,0.0
506,Nowe mieszkanie Czyżyny Orlińskiego,: Czyżyny,1.0,309 000 ,27.0,11444.0,https://www.otodom.pl/oferta/nowe-mieszkanie-czyzyny-orlinskiego-ID3V8jK.html#461619a5cf,2019-03-11 07:59:20.424062,Orlińskiego,Kraków : Czyżyny Orlińskiego,"Osiedle Orlińskiego, Czyżyny, Kraków, województwo małopolskie, Polska",ulica,"(50.08015215, 20.002222674225532, 0.0)",50.08015215,20.002222674225532,0.0
518,Żabiniec  3 pokoje  jasna kuchnia   ustawne,: Krowodrza,3.0,480 000 ,66.0,7273.0,https://www.otodom.pl/oferta/zabiniec-3-pokoje-jasna-kuchnia-ustawne-ID3V7OE.html#461619a5cf,2019-03-11 07:59:20.439691,Żabiniec,Kraków : Krowodrza Żabiniec,"Żabiniec, Prądnik Biały, Kraków, województwo małopolskie, 31-200, Polska",ulica,"(50.0851745, 19.9473248, 0.0)",50.0851745,19.9473248,0.0
519,Górka Narodowa dwupoziomowe  stan deweloperski,: Górka Narodowa,5.0,660 000 ,130.0,5077.0,https://www.otodom.pl/oferta/gorka-narodowa-dwupoziomowe-stan-deweloperski-ID3V7OA.html#461619a5cf,2019-03-11 07:59:20.439691,Narodowa,Kraków : Górka Narodowa Narodowa,"Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, Polska",ulica,"(50.0989029, 19.9501387, 0.0)",50.0989029,19.9501387,0.0
522,  Szkolne  trzypokojowe  po remoncie,: małopolskie,3.0,389 900 ,54.0,7220.0,https://www.otodom.pl/oferta/os-szkolne-trzypokojowe-po-remoncie-ID3V7O8.html#461619a5cf,2019-03-11 07:59:20.439691,Szkolne,Kraków : małopolskie Szkolne,"Osiedle Szkolne, Osiedle Na Skarpie, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0774958, 20.0482373, 0.0)",50.0774958,20.0482373,0.0
534,Bronowice 2poziomowy apart.w zielonym sercu miasta,: Bronowice,4.0,632 200 ,76.0,8318.0,https://www.otodom.pl/oferta/bronowice-2poziomowy-apart-w-zielonym-sercu-miasta-ID3V7lK.html#948935011d,2019-03-11 07:59:21.189793,Bronowicka,Kraków : Bronowice Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
540,Umeblowana kawalerka od zaraz B ary Wiślane!,: Dębniki,1.0,379 890 ,28.14,13500.0,https://www.otodom.pl/oferta/umeblowana-kawalerka-od-zaraz-bulwary-wislane-ID3V7l6.html#948935011d,2019-03-11 07:59:21.189793,Szara,Kraków : Dębniki Szara,"Szara płyta, Kawerna Zakrzówek, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-373, Polska",ulica,"(50.0399269, 19.9148478, 0.0)",50.0399269,19.9148478,0.0
543,PentHouse na Luksusowym Osiedlu przy Wiśle!,: Dębniki,2.0,758 000 ,81.0,9358.0,https://www.otodom.pl/oferta/penthouse-na-luksusowym-osiedlu-przy-wisle-ID3V7kY.html#948935011d,2019-03-11 07:59:21.189793,Osiedle,Kraków : Dębniki Osiedle,"Dębniki, Kraków, województwo małopolskie, 30-395, Polska",ulica,"(50.0201677, 19.8769344, 0.0)",50.0201677,19.8769344,0.0
545,Gotowe 2 pokoje z Balkonem  Nowe Osiedle,: Mistrzejowice,2.0,270 000 ,32.0,8438.0,https://www.otodom.pl/oferta/gotowe-2-pokoje-z-balkonem-nowe-osiedle-ID3V7kQ.html#948935011d,2019-03-11 07:59:21.189793,Osiedle,Kraków : Mistrzejowice Osiedle,"Mistrzejowice, Kraków, województwo małopolskie, 31-623, Polska",ulica,"(50.0966423, 20.0137673, 0.0)",50.0966423,20.0137673,0.0
547,3pok. z prywatnym ogrodem Idealne Dla Rodziny!,: małopolskie,3.0,416 370 ,59.5,6998.0,https://www.otodom.pl/oferta/3pok-z-prywatnym-ogrodem-idealne-dla-rodziny-ID3V7kI.html#948935011d,2019-03-11 07:59:21.189793,Ogrodem,Kraków : małopolskie Ogrodem,"Za Ogrodem, Wadów, Wzgórza Krzesławickie, Kraków, województwo małopolskie, 31-990, Polska",ulica,"(50.0986422, 20.1175645, 0.0)",50.0986422,20.1175645,0.0
549,4pokoje w zielonej okolicy  idelane dla rodziny!,: Mistrzejowice,4.0,470 000 ,72.5,6483.0,https://www.otodom.pl/oferta/4pokoje-w-zielonej-okolicy-idelane-dla-rodziny-ID3V7jO.html#948935011d,2019-03-11 07:59:21.189793,Rodziny,Kraków : Mistrzejowice Rodziny,"Świętej Rodziny, Osiedle Kalinowe, Bieńczyce, Kraków, województwo małopolskie, 31-812, Polska",ulica,"(50.0904752, 20.0143049, 0.0)",50.0904752,20.0143049,0.0
551,3pokoje w zielonej okolicy  idealne dla rodziny!,: Mistrzejowice,3.0,340 000 ,50.8,6693.0,https://www.otodom.pl/oferta/3pokoje-w-zielonej-okolicy-idealne-dla-rodziny-ID3V7jG.html#948935011d,2019-03-11 07:59:21.189793,Rodziny,Kraków : Mistrzejowice Rodziny,"Świętej Rodziny, Osiedle Kalinowe, Bieńczyce, Kraków, województwo małopolskie, 31-812, Polska",ulica,"(50.0904752, 20.0143049, 0.0)",50.0904752,20.0143049,0.0
552,Mistrzejowice 3pok.idealny układ Promocja sprawdź!,: Mistrzejowice,3.0,324 900 ,47.09,6900.0,https://www.otodom.pl/oferta/mistrzejowice-3pok-idealny-uklad-promocja-sprawdz-ID3V7jy.html#948935011d,2019-03-11 07:59:21.189793,Mistrzejowicka,Kraków : Mistrzejowice Mistrzejowicka,"Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
568,Nowoczesne 3pok.  Os.Szkolne,: Nowa Huta,3.0,385 500 ,48.57,7937.0,https://www.otodom.pl/oferta/nowoczesne-3pok-mieszkanie-na-sprzedaz-os-szkolne-ID3V6Uv.html#731d207af4,2019-03-11 07:59:22.065074,Szkolne,Kraków : Nowa Huta Szkolne,"Osiedle Szkolne, Osiedle Na Skarpie, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0774958, 20.0482373, 0.0)",50.0774958,20.0482373,0.0
573,Polecam Ugorek 35m2 1p/X dwa balkony!!!po remoncie,: Ugorek,1.0,299 000 ,35.16,8504.0,https://www.otodom.pl/oferta/polecam-ugorek-35m2-1p-x-dwa-balkony-po-remoncie-ID3V6NO.html#731d207af4,2019-03-11 07:59:22.065074,Ugorek,Kraków : Ugorek Ugorek,"Ugorek, Prądnik Czerwony, Kraków, województwo małopolskie, 31-457, Polska",ulica,"(50.0761099, 19.9820437, 0.0)",50.0761099,19.9820437,0.0
576,Kazimierz M3 71 m2   Wrzesińska,: Kazimierz,3.0,547 000 ,71.0,7704.0,https://www.otodom.pl/oferta/kazimierz-m3-71-m2-ul-wrzesinska-ID3V6qI.html#731d207af4,2019-03-11 07:59:22.065074,Kazimierza,Kraków : Kazimierz Kazimierza,"Kazimierza Brodzińskiego, Podgórze, Kraków, województwo małopolskie, 30-506, Polska",ulica,"(50.0461323, 19.9487447, 0.0)",50.0461323,19.9487447,0.0
